"couple"	"ppnr"	"beepnr"	"DayESM"	"happy"	"relaxed"	"enact_respons"	"together_0"	"together_1"
78	778	69	9	14	35	30	NA	1
79	779	1	2	NA	NA	NA	NA	NA
79	779	2	2	54	56	85	NA	1
79	779	3	2	66	93	75	NA	1
79	779	4	2	48	51	74	NA	1
79	779	5	2	52	47	76	NA	1
79	779	6	2	12	28	81	NA	1
79	779	7	2	66	74	85	NA	1
79	779	8	2	NA	NA	NA	NA	NA
79	779	9	2	NA	NA	NA	NA	NA
79	779	10	3	18	38	63	1	NA
79	779	11	3	13	12	59	1	NA
79	779	12	3	14	61	74	NA	1
79	779	13	3	34	32	72	NA	1
79	779	14	3	35	24	81	NA	1
79	779	15	3	12	7	67	1	NA
79	779	16	3	22	11	61	1	NA
79	779	17	3	32	36	74	NA	1
79	779	18	3	13	9	72	NA	1
79	779	19	3	50	57	71	NA	1
79	779	20	3	67	71	75	NA	1
79	779	21	3	51	69	84	NA	1
79	779	22	3	56	65	90	1	NA
79	779	23	3	55	70	90	NA	1
79	779	24	4	68	53	76	1	NA
79	779	25	4	68	64	79	1	NA
79	779	26	4	62	76	76	1	NA
79	779	27	4	54	54	75	1	NA
79	779	28	4	54	34	73	1	NA
79	779	29	4	51	22	84	1	NA
79	779	30	5	47	14	64	1	NA
79	779	31	5	38	51	90	1	NA
79	779	32	5	15	10	87	1	NA
79	779	33	5	20	13	81	1	NA
79	779	34	5	6	2	51	NA	1
79	779	35	5	46	60	71	1	NA
79	779	36	6	56	38	81	1	NA
79	779	37	6	51	64	73	1	NA
79	779	38	6	57	60	87	NA	1
79	779	39	6	76	63	76	1	NA
79	779	40	6	46	53	77	1	NA
79	779	41	6	38	44	80	NA	1
79	779	42	7	55	58	63	NA	1
79	779	43	7	12	54	67	NA	1
79	779	44	7	65	61	76	NA	1
79	779	45	7	47	54	71	1	NA
79	779	46	7	47	52	83	NA	1
79	779	47	7	NA	NA	NA	NA	NA
79	779	48	8	57	59	75	1	NA
79	779	49	8	60	37	75	1	NA
79	779	50	8	57	51	81	NA	1
79	779	51	8	35	35	82	NA	1
79	779	52	8	31	16	83	NA	1
79	779	53	8	77	80	86	NA	1
79	779	54	9	59	78	77	NA	1
79	779	55	9	54	44	65	1	NA
79	779	56	9	74	70	77	NA	1
79	779	57	9	59	62	80	1	NA
79	779	58	9	50	54	96	1	NA
79	779	59	9	52	60	80	NA	1
79	779	60	9	57	72	62	1	NA
79	779	61	9	67	78	76	NA	1
79	779	62	9	71	62	79	1	NA
79	779	63	9	65	68	90	NA	1
79	779	64	9	72	76	85	NA	1
79	779	65	9	50	54	80	NA	1
79	779	66	9	49	54	74	1	NA
79	779	67	9	79	68	62	NA	1
80	780	1	6	94	98	100	NA	1
80	780	2	6	95	94	98	NA	1
80	780	3	6	89	95	94	1	NA
80	780	4	6	84	97	100	NA	1
80	780	5	6	88	92	100	1	NA
80	780	6	6	87	93	100	NA	1
80	780	7	7	99	89	100	1	NA
80	780	8	7	80	68	100	NA	1
80	780	9	7	81	91	100	NA	1
80	780	10	7	87	84	100	NA	1
80	780	11	7	88	88	100	NA	1
80	780	12	7	48	54	100	NA	1
80	780	13	8	66	56	93	1	NA
80	780	14	8	90	87	98	1	NA
80	780	15	8	85	86	100	NA	1
80	780	16	8	83	81	100	NA	1
80	780	17	8	88	72	100	NA	1
80	780	18	8	88	89	100	NA	1
80	780	19	9	71	64	100	NA	1
80	780	20	9	43	59	100	NA	1
80	780	21	9	48	48	100	1	1
80	780	22	9	63	64	100	NA	1
80	780	23	9	37	51	100	NA	1
80	780	24	9	31	35	85	NA	1
80	780	25	9	40	45	99	NA	1
80	780	26	9	36	50	100	NA	1
80	780	27	9	46	49	100	NA	1
80	780	28	9	51	51	100	NA	1
80	780	29	9	36	53	100	NA	1
80	780	30	9	38	45	93	1	NA
80	780	31	9	40	53	100	NA	1
80	780	32	9	32	34	100	NA	1
80	780	33	10	51	52	100	NA	1
80	780	34	10	26	40	100	NA	1
80	780	35	10	27	34	100	NA	1
80	780	36	10	45	54	100	1	NA
80	780	37	10	37	36	100	NA	1
80	780	38	10	21	22	100	NA	1
80	780	39	10	47	51	100	NA	1
80	780	40	10	43	42	0	NA	1
80	780	41	10	25	58	100	NA	1
80	780	42	10	30	46	92	NA	1
80	780	43	10	20	54	100	NA	1
80	780	44	10	18	40	100	1	NA
80	780	45	10	35	48	100	1	NA
80	780	46	10	26	49	100	NA	1
80	780	47	11	NA	NA	NA	NA	NA
80	780	48	11	NA	NA	NA	NA	NA
80	780	49	11	48	36	100	1	NA
80	780	50	11	69	87	100	1	NA
80	780	51	11	55	53	100	1	NA
80	780	52	11	52	62	100	1	NA
80	780	53	12	49	64	100	1	NA
80	780	54	12	25	56	100	NA	1
80	780	55	12	25	43	100	1	NA
80	780	56	12	12	36	100	1	NA
80	780	57	12	24	35	100	NA	1
80	780	58	12	21	28	100	NA	1
80	780	59	13	71	81	100	1	NA
80	780	60	13	81	72	100	1	NA
80	780	61	13	76	82	100	NA	1
80	780	62	13	76	64	100	1	NA
80	780	63	13	NA	NA	NA	NA	NA
80	780	64	13	86	79	100	1	NA
81	781	1	6	72	73	72	NA	1
81	781	2	6	74	76	68	NA	1
81	781	3	6	84	78	68	NA	1
81	781	4	7	80	75	79	1	NA
81	781	5	7	70	83	72	1	NA
81	781	6	7	67	74	69	1	NA
81	781	7	7	79	92	75	1	NA
81	781	8	7	92	78	76	NA	1
81	781	9	7	89	90	79	1	NA
81	781	10	8	73	90	70	1	NA
81	781	11	8	NA	NA	NA	NA	NA
81	781	12	8	46	50	69	1	NA
81	781	13	8	72	22	65	1	NA
81	781	14	8	82	88	64	1	NA
81	781	15	8	76	80	82	1	NA
81	781	16	9	76	78	58	1	NA
81	781	17	9	67	72	75	NA	1
81	781	18	9	72	83	67	NA	1
81	781	19	9	74	76	73	1	NA
81	781	20	9	73	77	79	NA	1
81	781	21	9	72	84	79	NA	1
81	781	22	9	74	80	76	NA	1
81	781	23	9	80	0	61	1	NA
81	781	24	9	77	72	74	1	NA
81	781	25	9	77	77	78	1	NA
81	781	26	9	73	85	69	NA	1
81	781	27	9	68	100	82	1	NA
81	781	28	9	NA	NA	NA	NA	NA
81	781	29	9	74	83	84	1	NA
81	781	30	10	81	79	74	1	NA
81	781	31	10	79	86	87	1	NA
81	781	32	10	89	4	83	1	NA
81	781	33	10	92	95	80	1	NA
81	781	34	10	48	40	59	NA	1
81	781	35	10	85	73	72	NA	1
81	781	36	10	69	68	53	1	NA
81	781	37	10	84	94	81	NA	1
81	781	38	10	82	83	77	NA	1
81	781	39	10	83	77	77	NA	1
81	781	40	10	74	100	87	NA	1
81	781	41	10	98	95	77	NA	1
81	781	42	10	68	72	69	NA	1
81	781	43	10	74	72	71	NA	1
81	781	44	11	78	73	80	1	NA
81	781	45	11	76	73	73	1	NA
81	781	46	11	74	69	62	NA	1
81	781	47	11	84	84	52	NA	1
81	781	48	11	90	82	62	1	NA
81	781	49	11	36	40	75	NA	1
81	781	50	12	77	72	56	1	NA
81	781	51	12	59	70	63	1	NA
81	781	52	12	80	64	74	1	NA
81	781	53	12	78	81	37	1	NA
81	781	54	12	74	77	52	NA	1
81	781	55	12	73	60	63	NA	1
81	781	56	13	78	80	74	1	NA
81	781	57	13	73	74	70	1	NA
81	781	58	13	68	71	67	NA	1
81	781	59	13	76	79	68	NA	1
81	781	60	13	NA	NA	NA	NA	NA
81	781	61	13	NA	NA	NA	NA	NA
82	782	1	8	61	82	59	NA	1
82	782	2	8	55	67	55	NA	1
82	782	3	8	52	67	55	NA	1
82	782	4	9	57	65	52	1	NA
82	782	5	9	53	68	63	1	NA
82	782	6	9	9	0	0	1	NA
82	782	7	9	55	66	0	1	NA
82	782	8	9	NA	NA	NA	NA	NA
82	782	9	9	71	50	62	1	NA
82	782	10	9	NA	NA	NA	NA	NA
82	782	11	9	24	31	0	1	NA
82	782	12	9	53	49	0	1	NA
82	782	13	9	46	55	0	1	NA
82	782	14	9	16	57	58	NA	1
82	782	15	9	17	20	0	NA	1
82	782	16	9	84	77	18	NA	1
82	782	17	9	74	83	0	NA	1
82	782	18	10	65	60	0	NA	1
82	782	19	10	67	73	0	NA	1
82	782	20	10	71	77	0	NA	1
82	782	21	10	92	83	0	NA	1
82	782	22	10	76	84	0	NA	1
82	782	23	10	56	51	0	NA	1
82	782	24	10	5	15	56	NA	1
82	782	25	10	28	34	76	1	NA
82	782	26	10	92	78	0	NA	1
82	782	27	10	81	86	81	NA	1
82	782	28	10	74	86	0	NA	1
82	782	29	10	87	82	0	NA	1
82	782	30	10	72	78	0	NA	1
82	782	31	10	42	50	49	NA	1
82	782	32	11	88	88	0	NA	1
82	782	33	11	82	81	0	NA	1
82	782	34	11	66	66	0	NA	1
82	782	35	11	68	59	0	NA	1
82	782	36	11	60	68	64	NA	1
82	782	37	11	82	70	46	NA	1
82	782	38	12	10	17	0	1	NA
82	782	39	12	36	12	0	NA	1
82	782	40	12	23	16	0	NA	1
82	782	41	12	8	52	0	NA	1
82	782	42	12	66	72	0	NA	1
82	782	43	12	52	60	63	NA	1
82	782	44	13	26	44	48	1	NA
82	782	45	13	13	23	48	1	NA
82	782	46	13	8	25	50	NA	1
82	782	47	13	8	10	8	NA	1
82	782	48	13	27	6	32	NA	1
82	782	49	13	67	66	53	NA	1
82	782	50	14	46	42	36	1	NA
82	782	51	14	40	57	43	1	NA
82	782	52	14	6	10	46	1	NA
82	782	53	14	29	47	11	NA	1
82	782	54	14	46	51	48	NA	1
82	782	55	14	32	53	52	NA	1
82	782	56	15	60	60	45	NA	1
82	782	57	15	60	53	64	NA	1
82	782	58	15	47	36	42	NA	1
82	782	59	15	10	58	52	NA	1
82	782	60	15	57	53	52	NA	1
82	782	61	15	44	52	54	NA	1
83	783	1	8	74	81	76	NA	1
83	783	2	8	60	79	73	NA	1
83	783	3	9	54	55	84	NA	1
83	783	4	9	57	64	85	NA	1
83	783	5	9	66	83	88	1	NA
83	783	6	9	67	71	83	NA	1
83	783	7	9	65	56	80	1	NA
83	783	8	9	64	68	82	1	NA
83	783	9	9	58	71	82	NA	1
83	783	10	9	68	60	84	NA	1
83	783	11	9	65	79	76	1	NA
83	783	12	9	58	77	88	1	NA
83	783	13	9	80	76	76	NA	1
83	783	14	9	75	78	81	NA	1
83	783	15	9	70	71	79	NA	1
83	783	16	9	72	76	86	NA	1
83	783	17	10	64	56	79	NA	1
83	783	18	10	63	48	82	NA	1
83	783	19	10	65	81	86	NA	1
83	783	20	10	91	100	86	NA	1
83	783	21	10	68	73	82	NA	1
83	783	22	10	68	71	87	NA	1
83	783	23	10	77	94	79	NA	1
83	783	24	10	66	81	88	NA	1
83	783	25	10	72	86	88	NA	1
83	783	26	10	74	6	81	NA	1
83	783	27	10	72	72	88	NA	1
83	783	28	10	74	89	78	NA	1
83	783	29	10	78	68	98	1	NA
83	783	30	10	77	75	86	1	NA
83	783	31	11	57	73	95	NA	1
83	783	32	11	48	84	87	NA	1
83	783	33	11	53	64	90	NA	1
83	783	34	11	63	60	100	NA	1
83	783	35	11	67	76	90	NA	1
83	783	36	11	73	90	87	NA	1
83	783	37	12	73	79	100	1	NA
83	783	38	12	74	70	90	1	NA
83	783	39	12	76	68	78	1	NA
83	783	40	12	NA	NA	NA	NA	NA
83	783	41	12	68	72	85	1	NA
83	783	42	12	80	78	86	1	NA
83	783	43	13	63	81	96	1	NA
83	783	44	13	75	84	89	1	NA
83	783	45	13	70	63	92	1	NA
83	783	46	13	80	79	89	1	NA
83	783	47	13	79	79	93	1	NA
83	783	48	13	81	74	83	1	NA
83	783	49	14	77	68	87	1	NA
83	783	50	14	76	73	92	1	NA
83	783	51	14	72	70	96	1	NA
83	783	52	14	85	87	81	1	NA
83	783	53	14	82	70	96	1	NA
83	783	54	14	69	68	86	1	NA
83	783	55	15	75	82	86	NA	1
83	783	56	15	85	75	96	NA	1
83	783	57	15	79	79	82	NA	1
83	783	58	15	89	73	97	1	NA
83	783	59	15	86	76	93	1	NA
83	783	60	15	77	76	91	1	NA
84	784	1	15	66	74	70	NA	1
84	784	2	15	78	72	83	NA	1
84	784	3	15	83	94	82	NA	1
84	784	4	16	52	83	64	NA	1
84	784	5	16	49	63	50	NA	1
84	784	6	16	51	56	49	1	NA
84	784	7	16	77	79	74	NA	1
84	784	8	16	58	62	77	NA	1
84	784	9	16	51	50	64	NA	1
84	784	10	16	51	64	54	NA	1
84	784	11	16	48	55	55	1	NA
84	784	12	16	48	49	52	1	NA
84	784	13	16	57	67	56	NA	1
84	784	14	16	56	52	60	NA	1
84	784	15	16	57	49	79	NA	1
84	784	16	16	76	78	61	NA	1
84	784	17	16	74	77	80	NA	1
84	784	18	17	64	73	75	NA	1
84	784	19	17	79	76	65	NA	1
84	784	20	17	63	68	73	NA	1
84	784	21	17	64	67	80	NA	1
84	784	22	17	67	68	78	NA	1
84	784	23	17	60	62	65	NA	1
84	784	24	17	47	62	53	NA	1
84	784	25	17	56	62	65	NA	1
84	784	26	17	58	68	61	NA	1
84	784	27	17	55	75	58	NA	1
84	784	28	17	60	71	71	NA	1
84	784	29	17	61	75	78	NA	1
84	784	30	17	72	69	68	NA	1
84	784	31	17	70	69	78	NA	1
84	784	32	18	64	52	70	NA	1
84	784	33	18	69	60	75	NA	1
84	784	34	18	74	49	81	NA	1
84	784	35	18	80	50	77	NA	1
84	784	36	18	75	49	75	NA	1
84	784	37	18	69	69	78	NA	1
84	784	38	19	50	42	46	1	NA
84	784	39	19	61	50	59	NA	1
84	784	40	19	52	39	60	NA	1
84	784	41	19	49	48	40	NA	1
84	784	42	19	23	20	54	NA	1
84	784	43	19	43	40	46	NA	1
84	784	44	20	58	44	57	1	NA
84	784	45	20	50	45	68	NA	1
84	784	46	20	48	60	55	NA	1
84	784	47	20	55	59	56	1	NA
84	784	48	20	57	67	55	NA	1
84	784	49	20	66	69	60	NA	1
84	784	50	21	50	54	40	NA	1
84	784	51	21	45	56	45	NA	1
84	784	52	21	59	55	63	NA	1
84	784	53	21	65	67	64	NA	1
84	784	54	21	68	65	56	NA	1
84	784	55	21	67	76	62	NA	1
84	784	56	22	63	54	73	NA	1
84	784	57	22	61	56	54	NA	1
84	784	58	22	69	48	69	NA	1
84	784	59	22	55	39	67	NA	1
84	784	60	22	59	37	64	NA	1
84	784	61	22	69	60	72	NA	1
85	785	1	16	68	82	69	NA	1
85	785	2	16	49	65	76	NA	1
85	785	3	16	54	62	60	NA	1
85	785	4	16	69	93	56	NA	1
85	785	5	16	45	43	56	NA	1
85	785	6	16	59	65	56	NA	1
85	785	7	16	46	32	54	NA	1
85	785	8	16	68	60	67	NA	1
85	785	9	16	72	78	76	NA	1
85	785	10	16	73	70	64	NA	1
85	785	11	16	79	90	53	NA	1
85	785	12	17	56	76	49	NA	1
85	785	13	17	NA	NA	NA	NA	NA
85	785	14	17	59	60	83	NA	1
85	785	15	17	68	76	71	NA	1
85	785	16	17	67	71	57	NA	1
85	785	17	17	80	80	68	NA	1
85	785	18	17	85	76	68	NA	1
85	785	19	17	79	86	58	NA	1
85	785	20	17	49	86	66	NA	1
85	785	21	17	82	58	68	NA	1
85	785	22	17	67	60	60	NA	1
85	785	23	17	76	85	63	NA	1
85	785	24	17	77	99	50	NA	1
85	785	25	17	81	94	62	NA	1
85	785	26	18	40	49	67	1	NA
85	785	27	18	79	81	54	1	NA
85	785	28	18	78	81	51	1	NA
85	785	29	18	32	35	64	NA	1
85	785	30	18	79	66	68	NA	1
85	785	31	18	77	73	68	NA	1
85	785	32	19	NA	NA	NA	NA	NA
85	785	33	19	NA	NA	NA	NA	NA
85	785	34	19	68	66	72	1	NA
85	785	35	19	66	86	43	1	NA
85	785	36	19	87	86	51	1	NA
85	785	37	19	80	74	55	1	NA
85	785	38	20	72	47	79	1	NA
85	785	39	20	50	67	70	1	NA
85	785	40	20	40	39	59	1	NA
85	785	41	20	39	58	54	1	NA
85	785	42	20	60	80	64	1	NA
85	785	43	20	42	55	56	1	NA
85	785	44	21	71	76	66	NA	1
85	785	45	21	75	71	62	NA	1
85	785	46	21	72	67	65	NA	1
85	785	47	21	75	81	70	NA	1
85	785	48	21	NA	NA	NA	NA	NA
85	785	49	21	74	86	72	NA	1
85	785	50	22	54	77	71	1	NA
85	785	51	22	81	90	75	1	NA
85	785	52	22	57	85	65	1	NA
85	785	53	22	44	40	72	NA	1
85	785	54	22	62	87	74	NA	1
85	785	55	22	76	22	59	NA	1
85	785	56	23	60	80	71	NA	1
85	785	57	23	51	94	74	NA	1
85	785	58	23	80	60	61	NA	1
85	785	59	23	84	92	68	NA	1
85	785	60	23	81	68	69	NA	1
85	785	61	23	53	42	59	NA	1
85	785	62	23	52	69	54	NA	1
85	785	63	23	68	70	68	NA	1
85	785	64	23	73	50	64	NA	1
85	785	65	23	63	57	69	NA	1
85	785	66	23	61	85	68	NA	1
85	785	67	23	58	74	69	NA	1
85	785	68	23	48	55	54	NA	1
85	785	69	23	72	63	69	NA	1
86	786	1	16	57	66	73	NA	1
86	786	2	16	53	56	59	NA	1
86	786	3	16	50	73	48	NA	1
86	786	4	16	53	64	63	NA	1
86	786	5	16	39	60	62	NA	1
86	786	6	16	52	45	70	1	NA
86	786	7	16	77	75	72	1	NA
86	786	8	16	73	80	79	1	NA
86	786	9	16	70	94	64	1	NA
86	786	10	17	43	84	72	1	NA
86	786	11	17	71	88	77	1	NA
86	786	12	17	68	67	76	NA	1
86	786	13	17	69	71	77	NA	1
86	786	14	17	75	78	72	NA	1
86	786	15	17	51	42	76	NA	1
86	786	16	17	44	50	54	NA	1
86	786	17	17	43	25	62	NA	1
86	786	18	17	72	60	79	NA	1
86	786	19	17	86	78	70	NA	1
86	786	20	17	66	60	74	NA	1
86	786	21	17	41	41	77	NA	1
86	786	22	17	37	25	64	NA	1
86	786	23	17	61	74	65	NA	1
86	786	24	18	68	34	46	1	NA
86	786	25	18	36	22	73	1	NA
86	786	26	18	78	52	72	NA	1
86	786	27	18	61	72	15	NA	1
86	786	28	18	75	68	72	NA	1
86	786	29	18	75	79	74	NA	1
86	786	30	19	34	16	80	1	NA
86	786	31	19	45	40	81	1	NA
86	786	32	19	65	65	73	NA	1
86	786	33	19	85	82	83	NA	1
86	786	34	19	77	86	79	NA	1
86	786	35	19	86	84	77	NA	1
86	786	36	20	13	10	70	1	NA
86	786	37	20	24	10	78	1	NA
86	786	38	20	40	34	74	1	NA
86	786	39	20	69	68	82	NA	1
86	786	40	20	89	85	100	NA	1
86	786	41	20	72	88	89	NA	1
86	786	42	21	62	75	72	1	NA
86	786	43	21	46	66	72	1	NA
86	786	44	21	40	63	82	1	NA
86	786	45	21	53	50	78	1	NA
86	786	46	21	35	55	64	1	NA
86	786	47	21	44	68	78	1	NA
86	786	48	22	66	45	82	1	NA
86	786	49	22	NA	NA	NA	NA	NA
86	786	50	22	62	46	77	1	NA
86	786	51	22	65	41	74	1	NA
86	786	52	22	68	46	79	1	NA
86	786	53	22	73	35	89	NA	1
86	786	54	23	43	59	85	NA	1
86	786	55	23	86	72	71	NA	1
86	786	56	23	81	60	80	1	NA
86	786	57	23	84	75	82	NA	1
86	786	58	23	64	75	71	NA	1
86	786	59	23	81	78	88	NA	1
86	786	60	23	79	54	86	NA	1
86	786	61	23	90	52	85	NA	1
86	786	62	23	73	47	77	NA	1
86	786	63	23	74	74	81	NA	1
86	786	64	23	86	68	78	NA	1
86	786	65	23	74	0	80	1	NA
86	786	66	23	89	70	84	NA	1
86	786	67	23	64	81	87	NA	1
89	789	1	20	67	68	69	NA	1
89	789	2	20	52	39	56	NA	1
89	789	3	20	47	47	56	NA	1
89	789	4	20	50	57	51	NA	1
89	789	5	20	60	69	65	NA	1
89	789	6	20	70	67	75	NA	1
89	789	7	21	41	32	33	NA	1
89	789	8	21	50	49	50	NA	1
89	789	9	21	50	36	50	NA	1
89	789	10	21	61	61	52	NA	1
89	789	11	21	52	51	52	NA	1
89	789	12	21	48	32	54	NA	1
89	789	13	22	NA	NA	NA	NA	NA
89	789	14	22	16	15	33	NA	1
89	789	15	22	50	48	56	NA	1
89	789	16	22	53	56	54	NA	1
89	789	17	22	56	54	54	NA	1
89	789	18	22	57	55	52	NA	1
89	789	19	23	36	35	40	NA	1
89	789	20	23	38	38	43	NA	1
89	789	21	23	48	58	50	NA	1
89	789	22	23	38	42	39	NA	1
89	789	23	23	34	34	29	NA	1
89	789	24	23	51	49	58	NA	1
89	789	25	23	40	46	47	NA	1
89	789	26	23	50	51	53	NA	1
89	789	27	23	56	54	51	NA	1
89	789	28	23	57	45	54	NA	1
89	789	29	23	58	63	51	NA	1
89	789	30	23	55	52	55	NA	1
89	789	31	23	56	60	61	NA	1
89	789	32	23	60	60	56	NA	1
89	789	33	24	33	36	38	NA	1
89	789	34	24	39	37	48	NA	1
89	789	35	24	30	33	48	NA	1
89	789	36	24	55	48	51	NA	1
89	789	37	24	52	46	50	NA	1
89	789	38	24	64	68	63	NA	1
89	789	39	24	50	49	55	NA	1
89	789	40	24	54	60	64	NA	1
89	789	41	24	62	56	49	NA	1
89	789	42	24	46	47	54	NA	1
89	789	43	24	39	33	58	NA	1
89	789	44	24	52	56	52	NA	1
89	789	45	24	63	51	54	NA	1
89	789	46	24	62	52	61	NA	1
89	789	47	25	61	58	56	1	NA
89	789	48	25	52	47	51	1	NA
89	789	49	25	57	54	55	1	NA
89	789	50	25	60	52	66	NA	1
89	789	51	25	54	56	64	NA	1
89	789	52	25	53	52	58	NA	1
89	789	53	26	54	54	57	1	NA
89	789	54	26	61	46	8	NA	1
89	789	55	26	51	50	41	NA	1
89	789	56	26	45	54	43	NA	1
89	789	57	26	66	50	56	NA	1
89	789	58	26	32	33	36	NA	1
89	789	59	27	NA	NA	NA	NA	NA
89	789	60	27	58	58	54	NA	1
89	789	61	27	58	58	61	NA	1
89	789	62	27	38	35	32	NA	1
89	789	63	27	26	39	37	1	NA
89	789	64	27	NA	NA	NA	NA	NA
90	790	1	20	78	100	84	1	NA
90	790	2	20	82	100	81	NA	1
90	790	3	20	83	100	100	NA	1
90	790	4	20	85	85	100	NA	1
90	790	5	21	69	100	89	NA	1
90	790	6	21	78	100	100	NA	1
90	790	7	21	84	87	100	NA	1
90	790	8	21	78	93	100	NA	1
90	790	9	21	88	100	100	NA	1
90	790	10	21	78	99	96	NA	1
90	790	11	22	66	61	89	1	NA
90	790	12	22	77	87	85	NA	1
90	790	13	22	69	63	92	NA	1
90	790	14	22	80	98	97	NA	1
90	790	15	22	86	94	100	NA	1
90	790	16	22	94	100	100	NA	1
90	790	17	23	72	94	100	NA	1
90	790	18	23	70	62	100	NA	1
90	790	19	23	73	77	100	NA	1
90	790	20	23	72	56	90	NA	1
90	790	21	23	69	60	100	NA	1
90	790	22	23	66	85	89	NA	1
90	790	23	23	68	61	100	NA	1
90	790	24	23	62	59	100	1	NA
90	790	25	23	63	59	100	1	NA
90	790	26	23	59	59	100	1	NA
90	790	27	23	NA	NA	NA	NA	NA
90	790	28	23	82	89	100	NA	1
90	790	29	23	84	81	100	1	NA
90	790	30	23	81	79	100	NA	1
90	790	31	24	85	71	100	1	NA
90	790	32	24	68	70	96	NA	1
90	790	33	24	61	67	100	NA	1
90	790	34	24	81	95	100	NA	1
90	790	35	24	82	80	100	NA	1
90	790	36	24	75	78	100	NA	1
90	790	37	24	78	79	100	NA	1
90	790	38	24	80	81	72	NA	1
90	790	39	24	82	91	77	NA	1
90	790	40	24	80	84	100	NA	1
90	790	41	24	86	95	100	NA	1
90	790	42	24	80	100	100	1	NA
90	790	43	24	80	99	100	NA	1
90	790	44	24	84	89	100	NA	1
90	790	45	25	70	60	100	NA	1
90	790	46	25	55	58	87	NA	1
90	790	47	25	62	69	89	NA	1
90	790	48	25	61	74	100	NA	1
90	790	49	25	71	80	95	NA	1
90	790	50	25	74	72	100	NA	1
90	790	51	26	67	68	100	1	NA
90	790	52	26	71	87	100	1	NA
90	790	53	26	59	71	94	1	NA
90	790	54	26	65	68	88	1	NA
90	790	55	26	69	87	100	1	NA
90	790	56	26	79	91	100	1	NA
90	790	57	27	55	61	93	NA	1
90	790	58	27	64	64	88	NA	1
90	790	59	27	NA	NA	NA	NA	NA
90	790	60	27	81	60	100	NA	1
90	790	61	27	78	85	100	NA	1
90	790	62	27	78	88	100	NA	1
91	791	1	20	86	100	92	NA	1
91	791	2	21	NA	NA	NA	NA	NA
91	791	3	21	100	82	78	NA	1
91	791	4	21	100	100	100	NA	1
91	791	5	21	100	100	100	NA	1
91	791	6	21	100	68	100	NA	1
91	791	7	21	60	100	100	NA	1
91	791	8	22	100	99	100	1	NA
91	791	9	22	NA	NA	NA	NA	NA
91	791	10	22	100	100	100	1	NA
91	791	11	22	100	100	100	1	NA
91	791	12	22	100	100	100	1	NA
91	791	13	22	0	0	100	1	NA
91	791	14	23	76	100	100	NA	1
91	791	15	23	100	100	100	NA	1
91	791	16	23	100	100	100	NA	1
91	791	17	23	100	100	100	NA	1
91	791	18	23	100	100	100	NA	1
91	791	19	23	70	83	100	1	NA
91	791	20	23	100	100	100	1	NA
91	791	21	23	100	100	100	1	NA
91	791	22	23	1	0	100	1	NA
91	791	23	23	70	62	72	1	NA
91	791	24	23	100	100	100	1	NA
91	791	25	23	100	100	100	1	NA
91	791	26	23	100	100	100	1	NA
91	791	27	23	100	100	100	1	NA
91	791	28	24	100	100	100	NA	1
91	791	29	24	55	82	98	NA	1
91	791	30	24	54	64	100	NA	1
91	791	31	24	37	56	100	NA	1
91	791	32	24	54	68	75	NA	1
91	791	33	24	81	62	100	NA	1
91	791	34	24	69	55	100	1	NA
91	791	35	24	75	83	100	NA	1
91	791	36	24	100	100	100	NA	1
91	791	37	24	94	100	100	NA	1
91	791	38	24	53	56	90	1	NA
91	791	39	24	26	58	100	1	NA
91	791	40	24	63	88	100	1	NA
91	791	41	24	88	92	46	1	NA
91	791	42	25	64	100	100	1	NA
91	791	43	25	58	82	42	1	NA
91	791	44	25	84	100	64	1	NA
91	791	45	25	83	91	79	1	NA
91	791	46	25	98	69	66	1	NA
91	791	47	25	84	76	100	1	NA
91	791	48	26	31	2	54	NA	1
91	791	49	26	10	0	0	NA	1
91	791	50	26	58	34	28	NA	1
91	791	51	26	11	26	25	NA	1
91	791	52	26	19	35	2	NA	1
91	791	53	26	12	15	75	NA	1
91	791	54	27	81	28	58	1	NA
91	791	55	27	64	75	100	NA	1
91	791	56	27	5	47	10	1	NA
91	791	57	27	88	82	99	1	NA
91	791	58	27	89	91	100	1	NA
91	791	59	27	91	93	100	1	NA
95	795	1	30	NA	NA	NA	NA	NA
95	795	2	30	60	56	67	NA	1
95	795	3	30	61	73	68	NA	1
95	795	4	30	46	53	73	NA	1
95	795	5	30	48	47	65	1	NA
95	795	6	30	40	38	67	NA	1
95	795	7	30	67	63	67	NA	1
95	795	8	30	67	83	65	NA	1
95	795	9	30	71	66	73	NA	1
95	795	10	30	55	60	72	NA	1
95	795	11	31	51	56	66	NA	1
95	795	12	31	45	54	69	NA	1
95	795	13	31	42	46	0	NA	1
95	795	14	31	42	38	67	1	NA
95	795	15	31	44	32	63	NA	1
95	795	16	31	61	70	68	NA	1
95	795	17	31	36	60	73	1	NA
95	795	18	31	45	58	66	1	NA
95	795	19	31	18	50	64	1	NA
95	795	20	31	48	62	66	NA	1
95	795	21	31	36	34	63	NA	1
95	795	22	31	46	66	67	NA	1
95	795	23	31	24	51	70	NA	1
95	795	24	31	50	51	73	NA	1
95	795	25	1	45	0	66	1	NA
95	795	26	1	48	48	57	1	NA
95	795	27	1	50	60	59	1	NA
95	795	28	1	44	57	67	NA	1
95	795	29	1	50	65	65	NA	1
95	795	30	1	46	56	64	NA	1
95	795	31	2	37	53	71	1	NA
95	795	32	2	56	48	64	1	NA
